id,race,nationality
163370,1,1
163375,NA,NA
163376,1,1
163378,1,1
163391,NA,NA
163412,1,1
163423,1,1
163437,1,1
163450,1,1
163461,1,1
163469,3,7
163471,1,1
163483,1,1
163491,1,1
163499,1,1
163505,1,1
163512,1,1
163530,NA,NA
163538,1,1
163539,1,1
163550,1,12
163562,1,1
163563,1,1
163565,1,1
163566,1,1
163567,NA,NA
163575,1,1
163577,NA,NA
163579,1,1
163591,1,1
163593,1,2
163610,1,1
163616,1,2
163619,1,1
163638,1,12
163644,1,1
163648,1,1
163649,1,1
163655,1,1
163703,1,1
163714,NA,NA
163721,1,1
163734,1,1
163746,1,1
163754,1,1
163758,NA,NA
163763,1,12
163778,1,1
163780,1,1
163782,1,1
163784,1,2
163806,1,1
163814,1,1
163820,1,1
163832,1,1
163833,1,5
163836,1,1
163840,1,1
163844,1,1
163854,1,1
163863,1,1
163867,1,1
163885,1,1
163888,1,1
163898,1,1
163900,1,2
163901,1,1
163913,1,1
163916,1,1
163918,1,1
163923,NA,NA
163924,1,1
163935,7,14
163939,1,1
163940,1,1
163945,1,1
163951,1,1
163953,1,1
163962,1,1
163966,1,1
163976,NA,NA
163989,1,1
163993,1,1
164008,1,1
164011,1,1
164012,7,14
164016,1,1
164027,1,1
164038,1,1
164054,1,1
164064,1,1
164066,1,1
164070,1,1
164073,1,1
164078,1,1
164097,1,1
164100,1,1
164101,1,1
164105,7,14
164113,1,5
164157,1,1
164171,1,1
164174,1,2
164178,1,1
164179,1,1
164181,1,1
164194,1,1
164210,1,1
164213,1,1
164226,1,1
164236,1,1
164247,NA,NA
164254,NA,NA
164262,1,1
164281,1,1
164282,NA,NA
164287,1,1
164304,NA,NA
164310,1,1
164321,1,1
164333,1,1
164342,1,2
164347,1,1
164351,1,1
164356,1,1
164357,1,1
164363,1,1
164372,1,1
164373,1,1
164387,1,1
164395,1,1
164402,1,1
164408,1,1
164414,1,1
164416,1,2
164417,1,1
164424,1,1
164434,1,1
164435,1,1
164437,1,1
164439,1,1
164457,1,1
164474,1,1
164476,1,1
164488,1,1
164494,1,2
164496,1,1
164502,1,1
164507,1,2
164532,1,2
164536,NA,NA
164539,1,2
164543,1,2
164548,1,1
164551,1,1
164552,NA,NA
164556,1,1
164563,1,1
164575,1,1
164581,1,4
164583,1,1
164587,1,1
164598,1,1
164602,1,1
164617,1,1
164645,1,1
164659,1,1
164660,1,1
164662,7,1
164667,1,1
164670,1,1
164679,1,1
164680,1,1
164684,1,1
164692,1,1
164693,1,1
164696,1,1
164698,1,1
164704,1,2
164712,1,1
164725,1,2
164726,1,1
164728,1,1
164741,1,5
164743,NA,NA
164748,1,1
164749,1,1
164754,1,1
164758,1,1
164803,1,1
164807,1,1
164808,1,1
164811,1,12
164820,1,1
164825,1,1
164826,1,1
164831,1,1
164839,1,5
164855,1,1
164865,1,1
164866,1,1
164871,1,1
164879,1,1
164882,1,1
164889,1,1
164895,7,14
164913,1,1
164918,1,1
164927,1,1
164928,1,1
164931,1,12
164936,NA,NA
164937,NA,NA
164939,1,2
164941,1,1
164942,1,12
164950,1,1
164957,1,1
164959,NA,NA
164962,1,1
164981,1,1
164993,1,1
164995,1,1
165002,1,1
165017,1,1
165033,1,1
165034,1,1
165037,1,1
165043,NA,NA
165046,1,1
165048,1,1
165049,1,1
165060,1,5
165063,1,2
165074,1,1
165085,1,1
165090,1,1
165091,1,1
165109,NA,NA
165149,1,1
165152,1,1
165157,1,1
165158,1,1
165168,1,2
165174,1,1
165179,1,1
165187,1,1
165193,1,1
165199,1,1
165201,1,1
165203,1,1
165207,1,1
165220,7,14
165224,1,5
165229,1,1
165240,1,1
165247,1,1
165255,1,2
165258,1,NA
165262,1,1
165271,1,2
165272,1,1
165278,1,1
165279,1,1
165300,1,1
165311,1,1
165312,1,1
165320,1,2
165336,1,1
165338,1,1
165342,7,14
165359,1,1
165372,1,1
165374,1,1
165377,1,1
165383,1,1
165404,1,1
165423,1,1
165433,7,14
165455,1,1
165462,1,1
165466,1,1
165468,1,1
165474,1,1
165486,1,2
165495,NA,NA
165497,NA,NA
165502,1,1
165512,1,1
165515,1,1
165527,3,6
165530,NA,NA
165531,1,1
165533,1,1
165546,1,12
165549,1,1
165552,NA,NA
165555,1,1
165556,1,1
165559,1,1
165564,1,1
165568,1,1
165576,1,1
165582,1,1
165585,1,1
165589,1,1
165598,1,1
165603,1,1
165609,1,1
165610,1,1
165624,1,1
165625,1,2
165630,1,1
165642,1,2
165652,7,14
165665,1,1
165683,1,1
165687,1,1
165688,1,1
165695,1,2
165696,1,1
165711,1,1
165730,1,5
165733,1,1
165743,1,1
165761,1,1
165764,1,1
165765,1,1
165784,1,1
165791,1,1
165797,1,1
165807,1,1
165817,1,2
165821,1,1
165822,1,1
165826,1,1
165834,1,1
165840,1,1
165841,1,1
165843,1,1
165858,1,1
165866,1,1
165878,1,1
165889,1,2
165905,1,1
165911,1,1
165924,1,1
165932,1,1
165961,1,12
165962,1,1
165963,1,1
165967,1,1
165981,1,1
165995,1,1
166001,1,1
166037,1,1
166038,1,1
166042,1,1
166044,1,2
166046,1,1
166055,1,1
166071,NA,NA
166073,1,1
166077,1,1
166099,1,1
166112,1,1
166119,1,1
166124,1,1
166129,1,1
166163,1,1
166167,1,1
166177,1,4
166179,1,1
166192,1,1
166220,1,1
166224,1,2
166244,1,1
166245,1,1
166247,1,1
166248,1,1
166272,1,1
166291,1,2
166324,1,1
166326,1,1
166329,1,1
166330,1,1
166341,1,2
166344,1,2
166346,1,1
166347,1,1
166369,1,1
166370,1,1
166377,1,1
166380,1,1
166382,1,1
166396,1,1
166400,1,12
166420,NA,NA
166440,1,1
166449,1,1
166460,1,1
166470,1,1
166473,1,1
166474,NA,NA
166487,1,2
166488,1,1
166490,1,2
166493,1,1
166497,1,1
166505,1,1
166507,1,2
166509,1,1
166523,1,1
166534,NA,NA
166535,1,1
166536,1,1
166538,1,1
166544,1,1
166545,1,1
166548,1,1
166563,1,1
166595,1,1
166602,1,1
166604,1,1
166629,1,1
166635,1,1
166640,1,1
166645,1,1
166649,1,1
166656,1,1
166660,1,2
166661,1,1
166677,1,1
166680,1,1
166688,1,1
166689,1,1
166696,1,1
166701,1,1
166727,1,1
166729,1,2
166742,1,1
166752,1,1
166753,1,1
166756,NA,NA
166761,1,1
166767,1,2
166781,1,1
166784,1,1
166785,7,14
166790,1,1
166793,1,1
166797,1,1
166798,1,1
166800,1,1
166801,1,1
166802,1,1
166816,1,5
166822,1,1
166839,1,1
166854,1,1
166860,1,1
166867,1,1
166881,1,1
166889,1,1
166892,1,1
166900,1,1
166910,1,1
166926,1,1
166928,1,1
166931,1,1
166933,NA,NA
166942,1,1
166947,1,1
166968,1,1
166969,1,2
166971,1,1
166982,1,1
166986,1,1
166992,1,1
166999,1,1
167016,1,1
167021,1,1
167028,1,1
167036,1,1
167039,1,1
167041,1,1
167044,1,1
167045,1,1
167047,1,1
167052,1,1
167053,1,1
167072,1,1
167074,1,1
167080,4,NA
167087,1,1
167089,1,1
167095,1,1
167097,1,1
167105,1,1
167106,1,1
167110,1,1
167112,1,1
167114,1,1
167115,1,1
167122,1,1
167134,1,1
167148,1,1
167152,1,1
167163,1,1
167173,1,1
167184,1,1
167197,1,1
167198,1,1
167202,1,1
167205,1,1
167230,1,1
167247,NA,NA
167250,1,1
167257,NA,NA
167268,1,1
167273,1,1
167282,1,1
167302,1,1
167303,1,1
167325,1,1
167336,1,1
167358,1,1
167372,1,5
167378,NA,NA
167381,1,1
167389,1,1
167390,1,1
167391,1,4
167394,1,1
167397,NA,NA
167399,NA,NA
167406,1,1
167407,1,1
167409,1,2
167427,1,1
167437,1,1
167440,1,1
167442,NA,NA
167445,1,1
167454,1,1
167465,1,1
167492,1,1
167498,1,1
167499,1,1
167501,1,2
167504,7,14
167526,NA,NA
167528,1,2
167542,NA,NA
167549,1,1
167550,1,1
167553,1,1
167566,1,5
167569,1,1
167573,NA,NA
167581,1,1
167584,1,1
167600,1,1
167609,1,1
167611,1,1
167616,1,1
167617,1,NA
167623,1,1
167627,1,1
167629,1,1
167661,1,1
167664,1,1
167673,1,2
167675,1,1
167688,1,1
167694,1,1
167700,1,2
167707,1,NA
167713,1,1
167719,1,1
167722,1,1
167726,1,1
167727,1,1
167735,1,1
167740,1,1
167757,1,2
167761,1,2
167778,1,1
167779,1,2
167796,1,1
167800,1,1
167818,1,1
167831,1,1
167833,1,1
167837,1,1
167843,1,1
167850,1,1
167890,1,1
167892,1,1
167894,1,1
167895,1,1
167900,1,1
167909,1,14
167949,1,1
167958,1,1
167965,1,2
167968,1,1
167971,1,1
167974,1,12
167978,1,1
167982,1,2
167987,1,1
168001,1,1
168004,1,1
168005,1,1
168008,1,2
168009,1,2
168034,1,1
168037,1,12
168046,1,1
168048,1,1
168054,1,14
168070,1,1
168072,1,1
168075,1,1
168089,1,1
168093,1,1
168096,7,14
168112,1,1
168120,1,1
168135,1,1
168137,1,1
168150,1,1
168151,1,1
168160,1,1
168162,1,1
168167,1,1
168177,NA,NA
168179,1,1
168190,1,1
168200,1,2
168214,1,1
168215,1,1
168235,1,4
168250,1,1
168252,1,1
168257,1,2
168263,1,1
168274,1,1
168284,1,1
168287,1,1
168297,1,1
168316,1,1
168325,1,12
168329,1,1
168359,1,2
168363,1,1
168367,1,1
168382,1,1
168388,1,1
168400,1,1
168401,1,1
168405,1,1
168406,1,1
168408,1,1
168414,6,13
168415,1,1
168416,1,1
168425,1,1
168427,1,1
168430,1,1
168442,1,1
168446,1,1
168449,1,1
168451,1,1
168454,1,1
168459,NA,NA
168464,1,1
168470,1,5
168484,1,1
168491,1,1
168500,1,1
168504,1,1
168506,NA,NA
168508,1,1
168509,1,1
168511,1,1
168520,1,1
168526,1,1
168548,1,1
168563,NA,NA
168564,1,1
168586,1,2
168608,1,1
168610,1,1
168624,NA,NA
168627,1,1
168631,1,1
168633,1,2
168636,1,1
168639,1,1
168642,1,1
168664,1,1
168693,1,1
168699,1,2
168702,1,1
168707,1,1
168718,1,1
168722,NA,NA
168729,1,1
168736,1,1
168739,1,1
168744,1,1
168759,1,1
168760,1,1
168763,1,1
168764,1,1
168772,1,1
168778,1,1
168781,1,1
168798,NA,NA
168799,1,1
168800,1,1
168802,1,1
168808,1,1
168821,1,1
168823,1,1
168835,1,1
168839,1,1
168843,1,1
168845,1,1
168852,1,1
168858,1,1
168862,1,3
168865,1,1
168868,1,2
168871,1,1
168877,1,1
168891,1,1
168896,1,1
168911,1,1
168914,1,1
168947,1,1
168954,1,3
168975,1,1
168978,1,1
168985,1,1
168997,1,1
169003,1,1
169012,1,1
169015,1,1
169024,1,1
169030,1,1
169040,1,1
169070,1,1
169071,NA,NA
169078,1,1
169092,1,1
169104,1,1
169107,1,1
169111,1,1
169113,1,2
169114,1,1
169124,1,1
169136,1,1
169149,1,1
169151,1,1
169155,1,1
169162,1,1
169163,1,1
169171,1,1
169173,1,1
169185,1,1
169187,1,1
169207,1,1
169226,1,1
169232,1,1
169243,1,1
169245,NA,NA
169260,1,1
169270,1,2
169285,1,1
169296,1,2
169308,1,1
169316,1,1
169319,1,2
169324,1,1
169335,1,1
169337,1,1
169338,1,1
169342,1,1
169355,1,1
169362,1,1
169373,1,1
169379,1,1
169385,1,1
169398,1,1
169404,1,1
169423,1,1
169424,1,12
169431,1,2
169442,1,1
169450,1,1
169453,1,1
169455,1,1
169461,7,14
169476,1,12
169478,1,1
169483,1,2
169487,1,1
169488,1,1
169504,1,1
169510,1,1
169523,1,1
169528,1,1
169530,1,1
169531,1,1
169537,1,1
169540,1,1
169541,1,1
169543,1,1
169561,1,1
169566,1,1
169567,1,1
169570,1,1
169579,1,1
169581,1,2
169583,1,2
169596,1,1
169600,1,1
169601,1,1
169608,1,1
169611,1,1
169627,1,12
169628,1,1
169632,1,1
169638,1,1
169641,1,1
169645,1,1
169648,1,1
169654,1,1
169659,1,1
169665,1,1
169672,1,1
169673,NA,NA
169681,1,1
169685,1,1
169686,1,1
169692,1,1
169697,1,1
169701,1,1
169713,1,1
169734,1,1
169737,1,1
169742,1,1
169745,1,1
169755,1,1
169759,1,1
169761,1,1
169769,1,1
169774,1,5
169775,1,1
169786,1,1
169795,4,2
169808,4,NA
169810,1,1
169811,1,1
169812,1,1
169815,1,1
169818,1,1
169822,1,1
169823,1,5
169828,1,1
169833,1,1
169844,1,1
169845,1,1
169857,1,1
169861,1,2
169874,1,1
169877,1,1
169879,1,2
169882,1,1
169893,1,2
169894,1,12
169896,1,1
169901,1,1
169902,1,1
169905,1,1
169916,1,1
169917,1,12
169918,1,3
169930,1,1
169937,1,1
169939,1,1
169950,1,1
169960,NA,NA
169979,1,1
169982,NA,NA
169983,1,1
170003,1,1
170009,1,1
170019,NA,NA
170020,1,1
170025,1,2
170033,1,1
170036,1,1
170038,1,1
170042,1,1
170048,1,1
170052,NA,NA
170056,1,5
170058,1,2
170059,1,1
170084,NA,NA
170088,1,2
170103,1,1
170110,1,1
170113,1,1
170130,1,1
170140,1,1
170175,NA,NA
170178,1,1
170182,1,1
170183,1,1
170191,1,1
170195,1,1
170198,1,1
170205,1,1
170213,1,1
170230,1,1
170245,1,1
170247,1,1
170267,1,1
170315,1,1
170317,1,12
170327,1,2
170339,1,1
170341,NA,NA
170351,1,2
170366,1,2
170373,1,2
170375,1,1
170379,1,1
170390,1,1
170392,NA,NA
170413,1,1
170437,1,2
170487,1,1
170505,1,1
170506,1,1
170517,NA,NA
170519,1,1
170540,1,1
170547,1,1
170558,1,1
170559,1,1
170560,1,1
170565,1,1
170583,1,1
170593,1,1
170599,NA,NA
170617,NA,NA
170619,1,1
170620,1,1
170626,1,1
170627,1,1
170641,NA,NA
170646,NA,NA
170654,1,1
170655,1,1
170687,1,1
170695,1,1
170699,1,1
170706,1,1
170712,1,1
170715,1,1
170716,NA,NA
170719,1,1
170723,1,1
170732,NA,NA
170733,7,14
170735,1,1
170738,1,2
170743,1,1
170749,1,1
170760,1,1
170767,1,1
170777,NA,NA
170787,1,1
170790,1,1
170793,1,1
170802,1,1
170805,1,1
170810,1,1
170811,1,2
170824,1,1
170833,1,1
170838,1,1
170843,1,1
170847,1,1
170850,NA,NA
170852,1,1
170855,1,1
170880,1,1
170918,1,1
170921,1,1
170925,1,1
170929,1,1
170939,1,1
170950,1,12
170959,1,1
170979,1,1
171001,1,1
171007,1,1
171011,1,1
171034,1,1
171057,1,1
171072,1,NA
171084,1,1
171089,1,1
171092,1,1
171097,7,14
171107,1,1
171113,1,1
171119,1,1
171121,1,1
171122,1,1
171124,1,1
171128,1,1
171135,1,1
171136,1,1
171138,1,1
171156,1,1
171163,1,1
171174,1,1
171193,1,1
171202,1,1
171203,1,1
171208,1,5
171210,1,1
171219,1,1
171246,1,1
171263,1,1
171268,1,2
171269,NA,NA
171289,1,1
171291,1,1
171292,1,1
171337,1,1
171346,1,1
171357,1,1
171358,1,1
171362,1,1
171365,1,1
171378,1,1
171382,1,1
171385,1,1
171400,1,1
171405,1,1
171408,1,1
171410,1,1
171412,1,1
171417,1,1
171424,1,1
171425,1,1
171432,1,1
171435,1,1
171438,1,1
171444,1,1
171448,1,1
171458,1,1
171483,1,2
171524,1,1
171525,NA,NA
171540,1,1
171541,1,1
171543,NA,NA
171558,1,1
171561,1,1
171578,1,1
171579,1,1
171588,1,1
171591,1,1
171596,1,1
171615,NA,NA
171619,1,1
171632,1,1
171634,1,1
171639,NA,NA
171643,1,1
171651,1,1
171654,1,2
171657,1,1
171677,1,1
171681,4,NA
171689,1,1
171697,1,1
171701,1,1
171713,1,1
171716,1,1
171718,1,1
171720,1,2
171735,1,1
171746,1,1
171761,1,1
171762,1,1
171777,1,1
171803,1,1
171809,1,1
171818,1,1
171821,7,14
171822,1,1
171824,1,1
171837,1,2
171839,1,1
171858,1,1
171862,1,4
171887,1,1
171905,NA,NA
171919,1,1
171922,1,1
171931,1,1
171932,1,1
171934,1,1
171946,1,1
171975,1,1
171990,1,1
171995,NA,NA
172020,1,12
172027,1,1
172039,1,1
172042,1,1
172049,1,1
172053,1,1
172054,1,2
172055,1,1
172058,1,1
172065,NA,NA
172068,1,1
172075,1,1
172077,1,1
172083,1,1
172102,1,1
172103,1,1
172119,1,1
172121,7,14
172138,1,2
172151,1,1
172154,1,1
172157,1,1
172190,1,12
172201,1,1
172204,1,1
172210,1,1
172215,1,5
172217,1,1
172235,1,1
172248,1,1
172251,1,1
172254,NA,NA
172271,1,1
172274,1,1
172286,1,1
172288,1,1
172289,NA,NA
172293,1,1
172304,1,1
172310,1,1
172312,1,1
172313,1,1
172322,1,1
172324,1,1
172356,1,1
172366,1,1
172367,1,1
172369,1,1
172371,1,1
172380,1,1
172392,1,1
172401,1,1
172404,7,14
172410,1,1
172412,1,1
172417,1,14
172423,1,1
172424,1,1
172429,1,1
172431,1,1
172433,1,1
172446,1,1
172450,1,1
172474,1,1
172484,1,1
172485,1,14
172494,1,1
172512,1,1
172521,1,1
172523,1,1
172536,1,1
172537,1,1
172545,1,1
172546,1,1
172549,1,1
172552,1,5
172555,1,2
172576,1,1
172581,1,1
172623,1,1
172625,1,1
172626,1,1
172632,1,1
172635,1,1
172637,1,1
172648,1,1
172659,3,7
172660,1,1
172663,1,1
172666,1,1
172676,1,1
172677,1,1
172690,1,1
172696,1,1
172701,1,1
172703,1,1
172710,1,1
172711,1,1
172713,1,1
172722,1,1
172723,1,1
172727,1,1
172746,1,1
172752,1,1
172757,1,1
172759,1,1
172769,1,1
172773,1,1
172777,1,1
172778,1,1
172813,1,1
172814,1,1
172821,1,1
172824,1,1
172827,1,1
172829,1,1
172831,1,1
172840,1,1
172849,1,1
172853,1,1
172861,1,1
172863,1,1
172871,1,1
172893,1,1
172928,1,1
172930,1,1
172931,1,1
172937,1,1
172954,1,1
172966,1,1
172968,1,1
172973,1,1
172981,1,1
173003,1,2
173011,1,1
173022,1,1
173042,1,1
173046,1,1
173048,1,5
173069,1,1
173074,1,1
173085,1,1
173090,1,1
173095,1,1
173105,1,1
173114,1,1
173124,1,1
173128,1,1
173132,1,1
173139,1,1
173140,1,1
173149,NA,NA
173152,1,1
173169,NA,NA
173170,1,2
173172,1,1
173192,1,1
173196,1,1
173203,1,1
173204,1,1
173208,1,1
173216,1,1
173225,1,1
173226,1,1
173233,1,1
173235,1,1
173242,1,1
173256,1,1
173267,1,1
173270,1,1
173273,NA,NA
173277,1,1
173284,1,1
173286,1,1
173288,1,1
173295,1,1
173310,1,1
173323,1,1
173330,1,1
173370,1,1
173376,1,1
173377,1,1
173378,1,1
173379,1,1
173389,1,1
173394,1,1
173395,NA,NA
173399,1,12
173402,1,1
173408,1,1
173431,1,1
173441,1,1
173445,1,1
173462,1,1
173463,1,1
173474,1,1
173475,1,1
173489,1,1
173491,1,1
173497,1,1
173498,1,1
173500,1,1
173517,1,1
173525,1,1
173535,1,5
173536,1,1
173538,1,1
173545,1,1
173547,1,1
173552,1,1
173556,1,1
173558,1,1
173594,1,12
173601,1,1
173605,1,1
173615,1,1
173620,NA,NA
173624,1,1
173626,NA,NA
173632,1,1
173639,1,1
173650,1,1
173661,1,1
173668,1,1
173679,1,1
173683,1,1
173686,1,1
173698,1,1
173703,1,1
173709,1,1
173715,1,1
173718,1,1
173734,1,1
173737,1,1
173746,1,1
173751,1,1
173752,1,1
173767,1,1
173768,1,5
173775,1,1
173784,1,1
173785,1,1
173786,1,1
173798,1,1
173799,1,1
173807,1,1
173822,NA,NA
173823,1,2
173827,1,1
173829,1,1
173834,1,1
173860,1,1
173863,1,1
173865,1,1
173869,NA,NA
173873,1,1
173880,1,1
173893,1,1
173897,1,1
173898,NA,5
173901,1,1
173924,1,1
173936,NA,NA
173941,1,1
173952,1,1
173955,1,1
173973,1,1
173975,1,1
173980,1,1
173982,1,1
173995,1,1
174000,1,1
174003,1,1
174020,1,1
174023,1,1
174025,1,1
174029,1,1
174030,1,1
174038,1,1
174048,1,1
174069,1,1
174070,1,1
174080,1,1
174090,1,1
174115,1,1
174121,1,1
174123,1,1
174133,1,1
174160,1,1
174165,1,1
174184,1,2
174188,4,NA
174189,1,1
174200,1,1
174205,1,1
174207,1,1
174233,NA,NA
174238,1,1
174250,7,14
174251,1,1
174252,1,1
174264,1,2
174270,1,1
174280,1,1
174281,1,2
174282,1,1
174300,1,1
174312,1,1
174322,1,1
174324,1,1
174327,1,1
174328,1,1
174339,1,1
174345,1,12
174349,7,14
174350,1,1
174355,1,1
174358,1,2
174369,1,1
174376,1,1
174379,1,2
174381,1,1
174390,1,1
174392,1,1
174394,1,1
174419,1,1
174420,1,1
174422,NA,NA
174427,1,1
174435,1,2
174449,1,1
174451,1,1
174457,1,2
174461,1,1
174465,1,2
174474,1,1
174478,1,1
174485,1,1
174486,1,1
174497,1,2
174507,1,1
174511,1,1
174517,1,5
174523,1,1
174524,1,2
174528,1,2
174537,1,1
174544,1,1
174545,1,1
174551,7,14
174552,1,2
174574,1,1
174577,1,1
174592,1,2
174599,1,1
174601,1,1
174607,1,1
174614,1,1
174621,1,1
174622,1,1
174627,1,1
174649,1,1
174651,1,1
174652,1,1
174654,1,1
174669,1,1
174671,1,2
174672,1,1
174697,1,2
174713,1,1
174721,1,1
174726,NA,NA
174731,1,2
174745,1,12
174758,7,14
174759,1,1
174766,1,1
174769,NA,NA
174771,1,1
174784,1,1
174786,1,2
174790,1,1
174796,1,1
174811,1,1
174853,1,1
174858,1,1
174865,1,1
174868,1,1
174869,1,1
174881,1,1
174890,1,2
174896,NA,NA
174902,1,1
174904,1,1
174907,1,1
174925,1,1
174936,1,1
174937,1,1
174966,1,1
174969,1,1
174977,NA,NA
174981,1,2
174992,1,1
174993,1,1
174994,7,14
174998,1,1
175001,6,NA
175002,1,1
175004,1,1
175007,1,1
175011,1,1
175014,1,1
175022,1,1
175026,1,1
175027,1,1
175036,1,1
175056,1,2
175057,NA,NA
175066,1,1
175087,1,1
175094,1,1
175099,1,1
175106,1,1
175109,NA,NA
175123,1,1
175124,1,1
175133,1,1
175140,1,1
175146,1,1
175147,1,1
175158,1,1
175174,1,1
175175,1,1
175179,1,1
175181,1,1
175185,1,1
175186,1,1
175188,1,1
175190,1,1
175195,1,1
175202,1,2
175203,1,1
175206,1,1
175213,1,2
175214,1,1
175217,1,1
175218,1,1
175227,1,1
175244,1,1
175247,1,1
175250,1,1
175254,NA,NA
175259,1,2
175269,1,2
175274,1,1
175276,1,1
175296,1,1
175301,1,2
175315,1,1
175316,1,1
175322,1,1
175334,1,1
175344,1,1
175359,1,1
175362,1,1
175378,1,1
175380,NA,NA
175398,1,1
175400,1,1
175405,NA,NA
175406,1,1
175410,1,1
175412,1,1
175418,1,1
175420,1,1
175430,1,1
175431,1,1
175433,1,1
175452,1,1
175468,1,1
175469,1,1
175474,1,1
175475,1,1
175478,1,1
175481,1,1
175482,1,12
175500,1,1
175510,1,1
175517,1,1
175518,1,1
175526,NA,NA
175532,1,1
175533,1,1
175540,1,1
175550,1,1
175562,1,1
175572,1,1
175575,1,1
175576,1,1
175579,1,1
175593,1,1
175594,1,1
175596,1,1
175622,1,1
175628,1,1
175630,1,1
175631,7,14
175634,1,1
175635,1,2
175651,1,1
175652,1,1
175661,1,1
175668,1,1
175671,1,1
175676,1,1
175681,1,1
175682,1,1
175686,1,2
175702,1,1
175703,1,1
175708,7,14
175718,1,1
175723,1,1
175727,1,1
175731,1,1
175750,1,1
175764,1,1
175770,NA,NA
175771,1,1
175781,1,14
175784,1,13
175785,1,1
175789,1,1
175795,1,1
175802,1,1
175804,1,1
175814,1,1
175818,1,1
175829,1,1
175842,1,1
175846,1,1
175853,1,1
175857,1,1
175859,1,1
175865,1,5
175868,1,1
175872,1,2
175874,1,1
175877,1,1
175882,1,2
175897,1,1
175903,1,1
175912,1,1
175920,1,1
175921,1,1
175924,1,1
175927,4,NA
175928,1,1
175962,NA,NA
175976,1,1
175980,1,1
175987,4,NA
175993,1,1
175995,1,NA
176010,1,1
176011,1,1
176022,1,1
176030,1,1
176048,1,1
176055,1,1
176067,1,1
176074,1,1
176075,1,1
176087,1,12
176107,1,1
176112,7,14
176114,NA,NA
176122,7,1
176127,1,5
176128,1,1
176138,1,1
176147,3,7
176159,1,1
176165,7,14
176180,1,2
176182,1,1
176184,1,1
176196,1,1
176221,1,1
176227,1,1
176231,1,1
176234,1,1
176236,1,1
176246,1,1
176248,1,1
176255,1,1
176260,NA,NA
176272,1,1
176285,1,1
176293,1,1
176312,1,1
176316,1,1
176324,1,1
176326,1,1
176334,1,1
176351,NA,NA
176354,1,1
